Geno	Mean_Temp	Diurinal_Range	Isothermality	Temp_Seasonality	Max_Temp	Min_Temp	Temp_Range	Temp_Wettest_Quarter	Temp_Driest_Quarter	Temp_Warmest_Quarter	Temp_Coldest_Quarter	Precipitation	Precip._Wettest_Month	Precip._Driest_Month	Precip_Seasonality	Precip_Wettest_Quarter	Precip_Driest_Quarter	Precip_Warmest_Quarter	Precip_Coldest_Quarter	Full_class
DENC-17-1	5.54166650772095	8.92133331298828	32.5453567504883	684.684997558594	20.4839992523193	-6.92799997329712	27.4119987487793	1.05599987506866	11.9533338546753	13.9820003509521	-2.8006665706634504	1529.0	223.0	56.0	48.545036315918	625.0	191.0	191.0	518.0	farNorth
DENC-17-2	5.54166650772095	8.92133331298828	32.5453567504883	684.684997558594	20.4839992523193	-6.92799997329712	27.4119987487793	1.05599987506866	11.9533338546753	13.9820003509521	-2.8006665706634504	1529.0	223.0	56.0	48.545036315918	625.0	191.0	191.0	518.0	farNorth
DENC-17-3	5.54166650772095	8.92133331298828	32.5453567504883	684.684997558594	20.4839992523193	-6.92799997329712	27.4119987487793	1.05599987506866	11.9533338546753	13.9820003509521	-2.8006665706634504	1529.0	223.0	56.0	48.545036315918	625.0	191.0	191.0	518.0	farNorth
DENC-17-4	5.54166650772095	8.92133331298828	32.5453567504883	684.684997558594	20.4839992523193	-6.92799997329712	27.4119987487793	1.05599987506866	11.9533338546753	13.9820003509521	-2.8006665706634504	1529.0	223.0	56.0	48.545036315918	625.0	191.0	191.0	518.0	farNorth
DENC-17-5	5.54166650772095	8.92133331298828	32.5453567504883	684.684997558594	20.4839992523193	-6.92799997329712	27.4119987487793	1.05599987506866	11.9533338546753	13.9820003509521	-2.8006665706634504	1529.0	223.0	56.0	48.545036315918	625.0	191.0	191.0	518.0	farNorth
DEND-17-1	5.69444465637207	8.83958339691162	33.7067070007324	641.346618652344	20.033332824707	-6.19166660308838	26.224998474121104	1.5520833730697599	11.654167175292999	13.6013889312744	-2.04999995231628	1730.0	253.0	63.0	48.093082427978494	703.0	215.0	215.0	587.0	farNorth
DEND-17-2	5.69444465637207	8.83958339691162	33.7067070007324	641.346618652344	20.033332824707	-6.19166660308838	26.224998474121104	1.5520833730697599	11.654167175292999	13.6013889312744	-2.04999995231628	1730.0	253.0	63.0	48.093082427978494	703.0	215.0	215.0	587.0	farNorth
DEND-17-4	5.69444465637207	8.83958339691162	33.7067070007324	641.346618652344	20.033332824707	-6.19166660308838	26.224998474121104	1.5520833730697599	11.654167175292999	13.6013889312744	-2.04999995231628	1730.0	253.0	63.0	48.093082427978494	703.0	215.0	215.0	587.0	farNorth
DEND-17-5	5.69444465637207	8.83958339691162	33.7067070007324	641.346618652344	20.033332824707	-6.19166660308838	26.224998474121104	1.5520833730697599	11.654167175292999	13.6013889312744	-2.04999995231628	1730.0	253.0	63.0	48.093082427978494	703.0	215.0	215.0	587.0	farNorth
FNYI-28-1	9.19187545776367	8.653750419616701	37.316734313964794	546.821044921875	22.849998474121104	-0.34000000357627896	23.189998626709	3.33333325386047	16.0475006103516	16.0475006103516	2.76666665077209	1548.0	264.0	29.0	67.34014892578121	748.0	115.0	115.0	655.0	farNorth
FNYI-28-2	9.19187545776367	8.653750419616701	37.316734313964794	546.821044921875	22.849998474121104	-0.34000000357627896	23.189998626709	3.33333325386047	16.0475006103516	16.0475006103516	2.76666665077209	1548.0	264.0	29.0	67.34014892578121	748.0	115.0	115.0	655.0	farNorth
FNYI-28-3	9.19187545776367	8.653750419616701	37.316734313964794	546.821044921875	22.849998474121104	-0.34000000357627896	23.189998626709	3.33333325386047	16.0475006103516	16.0475006103516	2.76666665077209	1548.0	264.0	29.0	67.34014892578121	748.0	115.0	115.0	655.0	farNorth
FNYI-28-4	9.19187545776367	8.653750419616701	37.316734313964794	546.821044921875	22.849998474121104	-0.34000000357627896	23.189998626709	3.33333325386047	16.0475006103516	16.0475006103516	2.76666665077209	1548.0	264.0	29.0	67.34014892578121	748.0	115.0	115.0	655.0	farNorth
FNYI-28-5	9.19187545776367	8.653750419616701	37.316734313964794	546.821044921875	22.849998474121104	-0.34000000357627896	23.189998626709	3.33333325386047	16.0475006103516	16.0475006103516	2.76666665077209	1548.0	264.0	29.0	67.34014892578121	748.0	115.0	115.0	655.0	farNorth
GLCA-26-1	5.25666666030884	8.15733337402344	30.356256484985398	661.237731933594	20.544000625610398	-6.32800006866455	26.8720016479492	-2.05933332443237	13.4146671295166	13.4146671295166	-2.63000011444092	1472.0	228.0	55.0	48.5803718566895	621.0	178.0	178.0	526.0	farNorth
GLCB-26-1	5.35933303833008	9.431333541870119	33.2886276245117	684.851867675781	21.695999145507802	-6.6360001564025906	28.3319988250732	-2.30733323097229	13.7239999771118	13.7239999771118	-2.88133335113525	1281.0	199.0	48.0	50.780513763427706	544.0	154.0	154.0	458.0	farNorth
GLCB-26-2	5.35933303833008	9.431333541870119	33.2886276245117	684.851867675781	21.695999145507802	-6.6360001564025906	28.3319988250732	-2.30733323097229	13.7239999771118	13.7239999771118	-2.88133335113525	1281.0	199.0	48.0	50.780513763427706	544.0	154.0	154.0	458.0	farNorth
GLCB-26-3	5.35933303833008	9.431333541870119	33.2886276245117	684.851867675781	21.695999145507802	-6.6360001564025906	28.3319988250732	-2.30733323097229	13.7239999771118	13.7239999771118	-2.88133335113525	1281.0	199.0	48.0	50.780513763427706	544.0	154.0	154.0	458.0	farNorth
GLCB-26-4	5.35933303833008	9.431333541870119	33.2886276245117	684.851867675781	21.695999145507802	-6.6360001564025906	28.3319988250732	-2.30733323097229	13.7239999771118	13.7239999771118	-2.88133335113525	1281.0	199.0	48.0	50.780513763427706	544.0	154.0	154.0	458.0	farNorth
GLCB-26-5	5.35933303833008	9.431333541870119	33.2886276245117	684.851867675781	21.695999145507802	-6.6360001564025906	28.3319988250732	-2.30733323097229	13.7239999771118	13.7239999771118	-2.88133335113525	1281.0	199.0	48.0	50.780513763427706	544.0	154.0	154.0	458.0	farNorth
GW-10072	10.4221668243408	10.432332992553699	46.8742523193359	446.945251464844	23.247999191284197	0.992000043392181	22.2559986114502	5.618000030517581	15.768666267395	16.1286659240723	5.1680002212524405	2185.0	344.0	38.0	61.81535339355471	999.0	163.0	188.0	934.0	Columbia
GW-10955	11.409832954406701	11.769666671752901	44.23356628417971	536.937683105469	27.6879997253418	1.08000004291534	26.6079998016357	5.53666687011719	17.998001098632802	18.3393325805664	5.155333518981929	1229.0	221.0	16.0	70.2840728759766	603.0	74.0	77.0	564.0	nearSouth
GW-10956	11.409832954406701	11.769666671752901	44.23356628417971	536.937683105469	27.6879997253418	1.08000004291534	26.6079998016357	5.53666687011719	17.998001098632802	18.3393325805664	5.155333518981929	1229.0	221.0	16.0	70.2840728759766	603.0	74.0	77.0	564.0	nearSouth
GW-10957	11.409832954406701	11.769666671752901	44.23356628417971	536.937683105469	27.6879997253418	1.08000004291534	26.6079998016357	5.53666687011719	17.998001098632802	18.3393325805664	5.155333518981929	1229.0	221.0	16.0	70.2840728759766	603.0	74.0	77.0	564.0	nearSouth
GW-10958	11.409832954406701	11.769666671752901	44.23356628417971	536.937683105469	27.6879997253418	1.08000004291534	26.6079998016357	5.53666687011719	17.998001098632802	18.3393325805664	5.155333518981929	1229.0	221.0	16.0	70.2840728759766	603.0	74.0	77.0	564.0	nearSouth
GW-10982	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-10983	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-10984	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-10985	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-10986	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-10987	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-10988	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-10989	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-10992	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-10993	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-10995	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-10997	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-10998	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-10999	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-11001	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-11011	10.0901670455933	10.5790004730225	43.406368255615206	508.527587890625	24.6200008392334	0.24800001084804502	24.3720016479492	4.6013331413269	16.3773326873779	16.489334106445302	4.147333145141601	1294.0	201.0	23.0	60.8337821960449	593.0	103.0	109.0	542.0	nearNorth
GW-11012	10.0901670455933	10.5790004730225	43.406368255615206	508.527587890625	24.6200008392334	0.24800001084804502	24.3720016479492	4.6013331413269	16.3773326873779	16.489334106445302	4.147333145141601	1294.0	201.0	23.0	60.8337821960449	593.0	103.0	109.0	542.0	nearNorth
GW-11014	10.0901670455933	10.5790004730225	43.406368255615206	508.527587890625	24.6200008392334	0.24800001084804502	24.3720016479492	4.6013331413269	16.3773326873779	16.489334106445302	4.147333145141601	1294.0	201.0	23.0	60.8337821960449	593.0	103.0	109.0	542.0	nearNorth
GW-11015	10.0901670455933	10.5790004730225	43.406368255615206	508.527587890625	24.6200008392334	0.24800001084804502	24.3720016479492	4.6013331413269	16.3773326873779	16.489334106445302	4.147333145141601	1294.0	201.0	23.0	60.8337821960449	593.0	103.0	109.0	542.0	nearNorth
GW-11016	10.0901670455933	10.5790004730225	43.406368255615206	508.527587890625	24.6200008392334	0.24800001084804502	24.3720016479492	4.6013331413269	16.3773326873779	16.489334106445302	4.147333145141601	1294.0	201.0	23.0	60.8337821960449	593.0	103.0	109.0	542.0	nearNorth
GW-11018	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-11019	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-11021	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-11022	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-11024	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-11025	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-11026	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-11027	10.3836669921875	9.20266628265381	40.2425537109375	499.241760253906	23.6919994354248	0.824000000953674	22.868000030517603	4.8753333091735795	16.576000213623	16.576000213623	4.5493335723877	1017.0	144.0	37.0	40.8666534423828	401.0	135.0	135.0	348.0	nearNorth
GW-11031	11.409832954406701	11.769666671752901	44.23356628417971	536.937683105469	27.6879997253418	1.08000004291534	26.6079998016357	5.53666687011719	17.998001098632802	18.3393325805664	5.155333518981929	1229.0	221.0	16.0	70.2840728759766	603.0	74.0	77.0	564.0	nearSouth
GW-11032	11.409832954406701	11.769666671752901	44.23356628417971	536.937683105469	27.6879997253418	1.08000004291534	26.6079998016357	5.53666687011719	17.998001098632802	18.3393325805664	5.155333518981929	1229.0	221.0	16.0	70.2840728759766	603.0	74.0	77.0	564.0	nearSouth
GW-11033	11.409832954406701	11.769666671752901	44.23356628417971	536.937683105469	27.6879997253418	1.08000004291534	26.6079998016357	5.53666687011719	17.998001098632802	18.3393325805664	5.155333518981929	1229.0	221.0	16.0	70.2840728759766	603.0	74.0	77.0	564.0	nearSouth
GW-11034	11.409832954406701	11.769666671752901	44.23356628417971	536.937683105469	27.6879997253418	1.08000004291534	26.6079998016357	5.53666687011719	17.998001098632802	18.3393325805664	5.155333518981929	1229.0	221.0	16.0	70.2840728759766	603.0	74.0	77.0	564.0	nearSouth
GW-11035	11.409832954406701	11.769666671752901	44.23356628417971	536.937683105469	27.6879997253418	1.08000004291534	26.6079998016357	5.53666687011719	17.998001098632802	18.3393325805664	5.155333518981929	1229.0	221.0	16.0	70.2840728759766	603.0	74.0	77.0	564.0	nearSouth
GW-11036	11.409832954406701	11.769666671752901	44.23356628417971	536.937683105469	27.6879997253418	1.08000004291534	26.6079998016357	5.53666687011719	17.998001098632802	18.3393325805664	5.155333518981929	1229.0	221.0	16.0	70.2840728759766	603.0	74.0	77.0	564.0	nearSouth
GW-11037	10.384666442871099	10.4313325881958	44.869808197021506	485.638793945312	23.972000122070302	0.723999977111816	23.248001098632802	4.97599983215332	16.2426662445068	16.482666015625	4.60866641998291	1657.0	264.0	28.0	61.8991088867188	764.0	127.0	139.0	711.0	Columbia
GW-11038	10.384666442871099	10.4313325881958	44.869808197021506	485.638793945312	23.972000122070302	0.723999977111816	23.248001098632802	4.97599983215332	16.2426662445068	16.482666015625	4.60866641998291	1657.0	264.0	28.0	61.8991088867188	764.0	127.0	139.0	711.0	Columbia
GW-11039	10.384666442871099	10.4313325881958	44.869808197021506	485.638793945312	23.972000122070302	0.723999977111816	23.248001098632802	4.97599983215332	16.2426662445068	16.482666015625	4.60866641998291	1657.0	264.0	28.0	61.8991088867188	764.0	127.0	139.0	711.0	Columbia
GW-11041	10.384666442871099	10.4313325881958	44.869808197021506	485.638793945312	23.972000122070302	0.723999977111816	23.248001098632802	4.97599983215332	16.2426662445068	16.482666015625	4.60866641998291	1657.0	264.0	28.0	61.8991088867188	764.0	127.0	139.0	711.0	Columbia
GW-11042	10.384666442871099	10.4313325881958	44.869808197021506	485.638793945312	23.972000122070302	0.723999977111816	23.248001098632802	4.97599983215332	16.2426662445068	16.482666015625	4.60866641998291	1657.0	264.0	28.0	61.8991088867188	764.0	127.0	139.0	711.0	Columbia
GW-11043	10.384666442871099	10.4313325881958	44.869808197021506	485.638793945312	23.972000122070302	0.723999977111816	23.248001098632802	4.97599983215332	16.2426662445068	16.482666015625	4.60866641998291	1657.0	264.0	28.0	61.8991088867188	764.0	127.0	139.0	711.0	Columbia
GW-11044	10.384666442871099	10.4313325881958	44.869808197021506	485.638793945312	23.972000122070302	0.723999977111816	23.248001098632802	4.97599983215332	16.2426662445068	16.482666015625	4.60866641998291	1657.0	264.0	28.0	61.8991088867188	764.0	127.0	139.0	711.0	Columbia
GW-11045	10.384666442871099	10.4313325881958	44.869808197021506	485.638793945312	23.972000122070302	0.723999977111816	23.248001098632802	4.97599983215332	16.2426662445068	16.482666015625	4.60866641998291	1657.0	264.0	28.0	61.8991088867188	764.0	127.0	139.0	711.0	Columbia
